close_loans_cnt,federal_district_nm,TraderKey,payment_type_0,payment_type_1,payment_type_2,payment_type_3,payment_type_4,payment_type_5,past_billings_cnt,score_1,age,gender,bad_flag,diff_loans,First loan year,Rep loan year,First loan month,Rep loan month
0.0,4,6,0,0,3,0,0,0,3.0,546.5162820187948,54.0,0,0,96,2016,2016,5,8
1.0,2,6,0,0,3,0,0,0,3.0,547.267717022902,35.0,1,0,198,2016,2016,2,9
2.0,3,12,0,0,9,0,0,0,8.0,595.8134257114565,29.0,0,0,245,2015,2016,9,5
0.0,1,6,0,0,2,0,0,0,1.0,612.3230903950008,29.0,0,0,59,2015,2015,5,7
0.0,3,6,0,0,3,0,0,0,2.0,578.9646830139126,18.0,0,1,79,2015,2015,10,12
4.0,1,6,0,0,9,0,0,0,8.0,597.1945765262967,47.0,0,0,270,2015,2016,8,5
1.0,6,12,0,0,5,0,0,0,5.0,590.3764062184953,32.0,0,0,172,2016,2016,2,8
0.0,4,12,0,0,4,0,0,0,2.0,452.3626732841494,25.0,0,1,78,2015,2015,8,11
3.0,6,6,0,0,6,0,0,0,6.0,560.5744395425781,54.0,1,0,188,2016,2016,4,10
0.0,2,6,0,0,0,0,0,0,0.0,625.6194133972778,29.0,0,0,24,2016,2016,6,7
1.0,5,12,0,0,5,0,0,0,3.0,544.7816196704954,27.0,1,0,123,2016,2016,5,9
2.0,3,6,0,0,18,0,0,0,17.0,691.5284203005043,55.0,0,0,613,2015,2016,4,12
2.0,3,6,0,0,6,0,0,0,6.0,594.2495876735211,39.0,0,0,183,2015,2016,9,3
0.0,6,26,0,0,0,2,0,0,1.0,618.3929278265298,30.0,0,0,44,2016,2016,6,7
0.0,6,12,0,0,0,2,0,0,2.0,543.833827079343,27.0,0,0,73,2015,2016,12,2
0.0,4,12,0,0,0,1,0,0,1.0,655.010408031146,32.0,0,0,28,2015,2015,9,10
1.0,6,26,0,8,0,0,0,0,6.0,572.4675762824362,32.0,0,0,300,2015,2015,2,12
1.0,3,25,0,0,2,0,0,0,1.0,578.9646830139126,25.0,0,0,42,2015,2015,5,7
1.0,3,6,0,0,0,4,0,0,6.0,484.80331607840895,18.0,0,0,292,2016,2016,3,12
4.0,3,6,0,4,9,1,0,0,11.0,531.7098540865346,41.0,0,0,355,2015,2016,6,5
1.0,3,12,0,0,0,7,0,0,7.0,572.6966468517686,43.0,0,0,226,2015,2016,9,5
0.0,4,44,0,0,4,0,0,0,4.0,578.9646830139126,21.0,0,0,132,2016,2016,5,9
1.0,4,6,0,0,3,0,0,0,3.0,610.3941087217587,24.0,1,1,168,2015,2016,10,4
0.0,3,6,0,0,5,0,0,0,5.0,609.6813930872381,24.0,0,0,169,2015,2016,9,3
1.0,3,6,0,0,4,0,0,0,4.0,572.3915707547272,25.0,1,1,290,2015,2015,3,12
0.0,6,17,0,0,3,0,0,0,3.0,617.1767524705533,30.0,0,0,94,2015,2016,10,1
0.0,1,22,0,0,0,1,0,0,1.0,632.9521775533601,34.0,0,0,45,2015,2015,10,11
0.0,3,7,0,0,2,0,0,0,2.0,572.2474931448966,24.0,0,0,63,2016,2016,9,11
0.0,3,6,0,0,2,0,0,0,2.0,610.6991848188003,27.0,0,0,76,2015,2015,4,6
0.0,6,6,0,0,1,0,0,0,0.0,632.9521775533601,41.0,0,0,27,2016,2016,10,11
2.0,3,25,0,0,6,0,0,0,7.0,612.2197381784796,25.0,0,0,265,2015,2016,11,8
3.0,3,6,0,0,9,0,0,0,9.0,491.288732546114,30.0,0,0,326,2015,2016,12,11
1.0,2,22,0,0,3,0,0,0,3.0,576.8552584655729,30.0,0,0,105,2015,2016,10,1
0.0,5,6,0,0,2,0,0,0,2.0,578.9646830139126,51.0,0,0,84,2015,2016,12,3
0.0,4,44,0,0,1,0,0,0,1.0,506.3421022645968,49.0,0,0,43,2015,2015,11,12
1.0,3,6,0,0,7,0,0,0,7.0,612.2197381784796,25.0,0,0,402,2015,2016,4,5
0.0,6,6,0,5,0,0,0,0,5.0,541.7794137059703,20.0,0,0,160,2016,2016,4,9
2.0,6,6,0,0,5,0,0,0,6.0,492.3736991207738,39.0,1,0,653,2015,2016,3,12
0.0,3,26,0,0,0,3,0,0,3.0,616.7108656983075,36.0,0,0,92,2016,2016,5,8
2.0,3,6,0,0,6,0,0,0,6.0,553.317062758132,38.0,0,0,206,2015,2015,6,12
1.0,3,6,0,0,3,3,0,0,6.0,635.6037834079689,36.0,0,0,189,2016,2016,4,10
1.0,6,12,0,4,0,2,0,0,6.0,578.9646830139126,26.0,0,0,192,2016,2016,2,8
0.0,3,26,0,0,1,0,0,0,1.0,579.8754054014169,39.0,0,0,51,2015,2015,11,12
0.0,3,6,0,0,2,0,0,0,2.0,492.3736991207738,35.0,1,1,76,2016,2016,1,4
4.0,6,14,0,0,12,0,0,0,10.0,536.3295126859737,33.0,0,1,335,2016,2016,1,12
0.0,6,6,0,0,0,0,0,0,0.0,488.0767174967299,22.0,0,1,5,2016,2016,7,7
0.0,6,6,0,0,2,0,0,0,0.0,488.0767174967299,22.0,0,1,7,2016,2016,7,7
0.0,3,6,0,0,1,0,0,0,0.0,578.9646830139126,35.0,0,1,22,2015,2015,8,8
0.0,7,6,0,0,0,0,0,0,0.0,578.9646830139126,53.0,0,0,2,2015,2015,12,12
0.0,2,6,0,0,2,0,0,0,0.0,578.9646830139126,39.0,0,1,29,2015,2015,10,11
0.0,6,6,0,0,1,0,0,0,0.0,605.7392220421829,38.0,0,0,30,2015,2015,11,12
0.0,3,6,0,0,0,0,0,0,0.0,609.6813930872381,35.0,0,0,26,2016,2016,3,4
0.0,3,6,0,0,1,0,0,0,0.0,515.9396316873336,28.0,1,0,4,2016,2016,9,9
7.0,3,26,0,0,18,0,0,0,18.0,634.3876080519926,34.0,0,1,559,2015,2016,4,10
3.0,3,6,0,0,9,1,0,0,11.0,578.9646830139126,20.0,0,0,371,2015,2016,9,9
1.0,3,6,0,0,4,0,0,0,3.0,614.3618913497664,53.0,0,0,208,2015,2016,9,4
1.0,4,22,0,0,3,0,0,0,3.0,612.2197381784796,24.0,0,0,118,2015,2015,8,11
0.0,2,12,0,0,0,4,0,0,4.0,435.00223099798086,31.0,0,0,128,2015,2015,8,12
5.0,6,16,0,14,0,2,0,0,14.0,578.9646830139126,24.0,0,1,583,2015,2016,2,9
0.0,2,12,0,0,0,3,0,0,2.0,605.1305884481358,27.0,0,0,80,2016,2016,2,4
1.0,5,12,0,0,0,6,0,0,6.0,518.0526997945353,26.0,1,0,196,2016,2016,4,10
2.0,3,6,0,0,6,0,0,0,6.0,578.9646830139126,24.0,0,0,299,2015,2016,5,3
2.0,6,6,0,0,8,0,0,0,8.0,588.5313149452869,23.0,0,0,340,2015,2016,6,5
0.0,2,12,0,0,3,0,0,0,3.0,470.1650349483844,48.0,0,0,135,2016,2016,3,8
0.0,3,6,0,0,4,0,0,0,3.0,578.9646830139126,30.0,0,0,113,2015,2016,11,3
0.0,5,12,0,0,1,0,0,0,1.0,590.3764062184953,23.0,0,0,56,2016,2016,4,5
1.0,5,22,0,0,3,0,0,0,3.0,549.7311607367926,36.0,0,0,92,2015,2016,12,3
0.0,6,6,0,0,3,0,0,0,3.0,541.4552286673147,25.0,0,1,94,2015,2016,11,2
1.0,0,6,0,3,0,0,0,0,3.0,611.1168235858707,35.0,0,0,161,2015,2015,6,11
2.0,5,6,0,2,4,0,0,0,6.0,612.2197381784796,24.0,0,0,275,2015,2016,11,8
1.0,4,6,0,0,5,0,0,0,5.0,544.6633870048768,41.0,0,1,173,2016,2016,4,9
1.0,0,6,0,0,0,0,0,0,1.0,663.8673079361279,50.0,0,0,37,2016,2016,4,5
1.0,1,22,0,0,3,0,0,0,3.0,555.7884523427676,22.0,1,0,169,2015,2015,2,8
0.0,0,6,0,0,1,0,0,0,1.0,546.0506954701963,26.0,0,0,42,2016,2016,3,4
2.0,0,6,0,0,9,0,0,0,8.0,578.9646830139126,19.0,0,0,322,2015,2016,6,5
1.0,3,6,0,0,3,0,0,0,3.0,623.7769534877841,34.0,0,0,156,2016,2016,4,9
2.0,3,6,0,0,6,0,0,0,6.0,619.6558545510832,36.0,0,0,458,2015,2016,4,7
1.0,4,6,0,0,3,0,0,0,3.0,511.0059079056492,32.0,1,0,224,2016,2016,3,10
1.0,3,12,0,0,5,0,0,0,6.0,677.4978576974895,59.0,0,0,472,2015,2016,4,7
0.0,3,22,0,1,0,0,0,0,1.0,516.3671984510079,33.0,0,1,33,2015,2015,9,10
1.0,4,6,0,0,4,0,0,0,4.0,482.83277742510217,20.0,0,0,154,2016,2016,4,9
1.0,3,6,0,0,3,0,0,0,3.0,587.2201150624518,48.0,0,0,171,2016,2016,3,8
0.0,3,6,0,0,1,0,0,0,1.0,419.11360389660376,22.0,0,1,41,2015,2015,9,11
0.0,3,6,0,0,2,0,0,0,2.0,503.6298649788994,54.0,1,0,64,2016,2016,9,11
0.0,3,6,0,0,2,0,0,0,3.0,585.9929698540457,47.0,0,0,122,2015,2016,12,4
1.0,2,12,0,0,0,4,0,0,4.0,578.9646830139126,38.0,0,0,145,2016,2016,4,9
1.0,3,6,0,0,10,0,0,0,7.0,601.9791121973982,30.0,0,0,217,2015,2016,8,3
1.0,3,22,0,0,3,0,0,0,3.0,636.5404223308365,63.0,0,0,184,2015,2015,4,10
0.0,1,26,0,1,0,0,0,0,1.0,588.5313149452869,31.0,0,0,40,2016,2016,3,5
0.0,6,6,0,0,5,0,0,0,5.0,610.8876598963683,47.0,0,0,171,2016,2016,6,11
0.0,4,6,0,0,3,0,0,0,3.0,578.9646830139126,21.0,0,0,108,2015,2016,10,2
0.0,6,38,0,0,3,1,0,0,3.0,539.4404955212825,30.0,0,0,95,2016,2016,5,8
0.0,6,26,0,0,5,0,0,0,5.0,578.9646830139126,29.0,0,0,153,2015,2016,12,5
0.0,4,22,0,0,1,0,0,0,1.0,615.275435199675,33.0,0,0,36,2015,2015,10,11
1.0,6,12,0,0,7,0,0,0,8.0,665.8756578660358,44.0,0,0,262,2015,2016,12,9
0.0,6,12,0,0,2,1,0,0,3.0,566.6879829853025,34.0,0,0,91,2016,2016,2,5
0.0,3,6,0,0,2,0,0,0,1.0,557.6140817994885,20.0,0,0,53,2015,2015,9,11
2.0,2,12,0,0,2,8,0,0,7.0,587.1992366631756,29.0,0,0,243,2015,2016,12,8
4.0,3,12,0,1,10,0,0,0,11.0,485.0933283037688,47.0,1,0,354,2015,2016,8,8
0.0,3,22,0,0,3,0,0,0,3.0,571.2612163531361,23.0,0,1,98,2015,2015,8,11
1.0,4,26,0,0,7,0,0,0,6.0,578.9646830139126,31.0,0,0,202,2015,2016,12,6
6.0,2,12,0,0,0,13,0,0,12.0,435.00223099798086,31.0,0,0,380,2015,2016,8,8
2.0,3,6,0,0,6,0,0,0,7.0,579.8754054014169,26.0,0,0,248,2015,2015,4,12
1.0,3,26,0,0,5,0,0,0,5.0,578.9646830139126,32.0,0,0,188,2015,2016,8,2
0.0,6,6,0,0,1,0,0,0,1.0,635.3341555217064,51.0,0,0,59,2015,2015,8,10
1.0,6,14,0,0,1,0,0,0,3.0,572.6966468517686,23.0,0,0,477,2015,2016,6,9
0.0,3,6,0,0,1,0,0,0,1.0,557.4141273766304,38.0,0,0,48,2016,2016,1,3
0.0,1,6,0,0,3,0,0,0,2.0,519.3181356811838,20.0,0,0,91,2015,2016,10,1
0.0,3,6,0,0,3,0,0,0,2.0,584.0365696101686,27.0,0,0,82,2016,2016,7,10
1.0,0,6,0,0,3,0,0,0,3.0,567.6742597770632,31.0,0,0,98,2016,2016,9,12
1.0,3,6,0,6,0,0,0,0,6.0,541.7794137059703,19.0,0,0,330,2015,2016,3,2
3.0,3,6,0,0,14,0,0,0,13.0,578.9646830139126,59.0,0,0,503,2015,2016,5,10
1.0,6,26,0,0,6,0,0,0,6.0,627.0548438959104,32.0,0,0,405,2015,2016,5,6
1.0,3,6,0,0,3,0,0,0,3.0,657.1695094891958,56.0,0,0,223,2015,2016,8,4
0.0,6,14,0,0,1,0,0,0,1.0,595.6623552208491,40.0,1,0,56,2015,2016,11,1
2.0,3,6,0,0,6,0,0,0,6.0,578.9646830139126,54.0,0,0,238,2015,2016,12,8
0.0,5,12,0,0,1,0,0,0,1.0,601.0725904014084,63.0,0,0,50,2016,2016,2,3
2.0,6,6,0,0,6,3,0,0,9.0,653.280525761654,37.0,0,0,365,2015,2016,10,10
1.0,2,6,0,0,3,0,0,0,3.0,636.4370701143151,49.0,0,0,121,2015,2016,12,4
1.0,0,6,0,0,4,0,0,0,3.0,632.9521775533601,31.0,0,0,267,2016,2016,2,11
0.0,3,6,0,0,4,0,0,0,4.0,578.0273492906616,36.0,0,0,130,2015,2016,9,2
6.0,4,12,0,0,0,11,0,0,10.0,644.512331106939,33.0,0,0,313,2015,2016,9,8
0.0,2,12,0,0,3,0,0,0,2.0,547.0572344208437,35.0,0,0,87,2016,2016,6,9
0.0,1,12,0,0,0,1,0,0,1.0,632.9521775533601,33.0,0,0,29,2016,2016,6,7
0.0,3,6,0,0,3,0,0,0,4.0,484.510654103636,23.0,0,1,148,2015,2015,3,8
1.0,4,26,0,0,3,0,0,0,3.0,598.7586553420414,28.0,0,0,124,2015,2016,10,2
0.0,0,6,0,0,1,0,0,0,1.0,537.1498787585898,32.0,0,0,62,2016,2016,3,5
2.0,4,38,0,0,1,5,0,0,4.0,611.9263300272063,43.0,0,0,125,2016,2016,4,8
1.0,6,6,0,0,0,3,0,0,3.0,556.5111672068798,21.0,0,0,152,2016,2016,4,9
3.0,3,12,0,0,8,0,0,0,8.0,600.5436816987657,45.0,0,0,247,2015,2016,7,3
2.0,4,14,0,0,0,3,0,0,6.0,632.9521775533601,32.0,0,0,311,2016,2017,2,1
1.0,3,26,0,3,1,0,0,0,4.0,653.280525761654,40.0,0,0,403,2015,2016,4,5
3.0,6,7,0,0,4,1,0,0,3.0,444.44165334865824,31.0,1,1,108,2015,2016,11,2
5.0,5,12,0,0,13,0,0,0,13.0,545.6621354591487,33.0,0,0,404,2015,2016,11,12
0.0,0,6,0,0,0,5,0,0,5.0,627.0548438959104,45.0,0,0,162,2016,2016,2,8
2.0,3,6,0,0,6,0,0,0,5.0,616.4441893317019,36.0,0,0,208,2015,2015,5,11
1.0,0,6,0,0,6,0,0,0,6.0,578.9646830139126,38.0,0,0,210,2015,2015,3,10
1.0,1,22,0,2,0,0,0,0,1.0,569.2550830681716,35.0,0,0,60,2015,2015,3,5
1.0,3,7,0,0,6,0,0,0,6.0,578.9646830139126,27.0,0,0,203,2015,2016,8,3
0.0,6,14,0,0,1,1,0,0,2.0,578.9646830139126,26.0,0,0,71,2016,2016,2,4
3.0,5,6,0,0,11,1,0,0,10.0,601.9791121973982,36.0,0,0,415,2015,2016,10,11
1.0,3,12,0,0,6,0,0,0,6.0,591.281935869441,30.0,1,0,197,2016,2016,2,9
0.0,3,6,0,0,2,0,0,0,2.0,578.9646830139126,19.0,0,1,73,2015,2015,4,6
1.0,3,6,0,0,0,2,0,0,3.0,578.9646830139126,18.0,0,0,97,2015,2016,11,2
2.0,5,16,0,8,0,0,0,0,6.0,578.9646830139126,35.0,0,0,188,2015,2015,5,11
0.0,2,6,0,0,0,3,0,0,3.0,514.3155956005115,22.0,1,0,109,2015,2016,12,4
0.0,2,26,0,4,0,0,0,0,2.0,578.9646830139126,18.0,0,0,84,2015,2015,8,11
0.0,5,6,0,0,6,0,0,0,5.0,464.15637108191817,47.0,0,1,165,2015,2016,9,2
1.0,0,6,0,0,8,0,0,0,7.0,599.5778295524135,31.0,0,0,216,2015,2016,10,5
1.0,6,16,0,0,2,1,0,0,3.0,578.9646830139126,31.0,0,0,260,2015,2015,2,11
1.0,3,6,0,0,8,0,0,0,8.0,612.2197381784796,48.0,0,0,345,2015,2016,10,10
2.0,3,6,0,0,8,0,0,0,8.0,616.7108656983075,33.0,0,0,255,2015,2016,9,5
1.0,0,6,0,0,3,0,0,0,3.0,564.9671223278916,28.0,0,0,241,2015,2016,7,3
3.0,0,6,0,0,9,0,0,0,8.0,578.9646830139126,22.0,0,0,304,2015,2016,6,4
0.0,3,6,0,0,2,0,0,0,2.0,576.5501823685315,45.0,1,0,66,2016,2016,8,10
1.0,3,6,0,0,3,0,0,0,3.0,569.9124686741974,26.0,1,0,212,2015,2016,11,6
1.0,2,6,0,0,3,0,0,0,3.0,578.9646830139126,44.0,0,0,398,2015,2016,8,9
1.0,4,78,0,0,6,0,0,0,6.0,600.5436816987657,39.0,0,0,207,2016,2016,4,11
3.0,3,6,0,0,8,1,0,0,7.0,578.9646830139126,29.0,0,0,218,2016,2016,2,9
0.0,3,6,0,0,0,1,0,0,1.0,580.9783199940257,24.0,0,0,35,2016,2016,4,5
1.0,5,16,0,3,0,0,0,0,3.0,612.3230903950008,36.0,0,0,323,2015,2016,12,10
0.0,3,6,0,0,3,0,0,0,4.0,682.7602256457892,54.0,0,1,148,2015,2016,11,4
1.0,1,6,0,0,5,0,0,0,5.0,643.8731864869187,51.0,0,0,169,2015,2016,10,4
0.0,3,25,0,0,1,0,0,0,1.0,578.9646830139126,29.0,0,1,48,2015,2015,10,11
0.0,6,12,0,0,2,0,0,0,2.0,599.7184563600188,36.0,1,0,81,2016,2016,3,5
1.0,0,6,0,0,4,3,0,0,6.0,582.8206350320019,28.0,0,0,190,2015,2016,9,3
0.0,6,26,0,0,2,0,0,0,2.0,549.9945004103366,24.0,0,0,77,2015,2016,10,1
3.0,1,17,0,0,0,10,0,0,10.0,603.2630684461964,24.0,0,0,320,2015,2016,11,9
1.0,3,6,0,0,4,0,0,0,6.0,632.9521775533601,48.0,0,0,195,2016,2016,4,10
0.0,5,26,0,0,1,0,0,0,0.0,634.3876080519926,33.0,0,0,13,2016,2016,3,4
6.0,1,6,0,11,5,0,0,0,11.0,612.2197381784796,41.0,0,0,355,2015,2016,4,3
1.0,4,14,0,0,0,6,0,0,6.0,622.0391075772001,45.0,0,0,398,2015,2016,8,9
0.0,3,25,0,0,6,0,0,0,5.0,578.9646830139126,30.0,0,1,181,2016,2016,6,12
0.0,0,6,0,0,1,0,0,0,0.0,578.9646830139126,37.0,0,1,22,2015,2015,4,4
0.0,0,6,0,0,1,0,0,0,0.0,601.9791121973982,44.0,0,0,5,2016,2016,3,4
0.0,2,6,0,0,0,0,0,0,0.0,560.3384786079394,23.0,0,0,28,2015,2015,11,11
0.0,4,14,0,0,1,0,0,0,0.0,535.6726603565103,47.0,0,0,23,2015,2015,7,8
0.0,3,6,0,0,1,0,0,0,0.0,657.1695094891958,64.0,0,0,28,2016,2016,9,10
0.0,3,6,0,0,0,0,0,0,0.0,634.3876080519926,36.0,0,0,28,2016,2016,10,11
0.0,6,6,0,0,1,0,0,0,0.0,601.9791121973982,43.0,0,0,16,2016,2016,3,4
6.0,0,6,0,0,0,15,0,0,14.0,627.0548438959104,31.0,0,0,569,2015,2016,5,11
1.0,3,6,0,0,3,0,0,0,3.0,581.3852045333692,30.0,0,0,102,2016,2016,3,7
0.0,4,6,0,0,1,0,0,0,1.0,502.67439854770913,53.0,1,0,35,2015,2016,12,2
0.0,3,6,0,0,1,0,0,0,0.0,471.7064586820813,32.0,0,0,29,2016,2016,11,12
3.0,1,26,0,1,11,0,0,0,12.0,618.2204240524505,37.0,0,0,364,2015,2016,8,8
0.0,0,6,0,0,4,0,0,0,4.0,578.9646830139126,34.0,0,0,137,2015,2016,11,4
2.0,3,6,0,0,6,0,0,0,6.0,578.9646830139126,26.0,0,0,217,2015,2016,11,6
1.0,3,6,0,0,4,0,0,0,3.0,587.4284003526782,40.0,0,0,113,2016,2016,3,7
7.0,6,6,0,1,10,0,0,0,11.0,578.9646830139126,19.0,0,0,390,2015,2016,9,10
5.0,3,26,0,0,15,2,0,0,17.0,528.0684689496642,22.0,0,0,538,2015,2016,3,9
3.0,3,6,0,0,13,0,0,0,13.0,596.3850700849613,41.0,0,0,422,2015,2016,2,4
1.0,3,12,0,0,9,0,0,0,7.0,552.59434789402,26.0,1,0,219,2015,2016,9,4
0.0,2,26,0,5,0,0,0,0,5.0,600.4885376115335,42.0,0,0,152,2015,2015,2,7
2.0,6,6,0,0,7,0,0,0,8.0,611.1168235858707,42.0,0,0,250,2015,2016,9,5
1.0,3,22,0,2,0,0,0,0,3.0,523.3799564881732,22.0,1,0,157,2015,2016,12,5
1.0,3,26,0,0,5,0,0,0,3.0,636.4370701143151,56.0,0,0,112,2015,2016,10,1
1.0,3,6,0,0,8,0,0,0,8.0,593.4933423923087,47.0,0,0,246,2015,2016,9,6
3.0,6,12,0,0,0,5,0,0,5.0,643.4143798412495,30.0,0,0,169,2016,2016,4,10
1.0,6,6,0,0,8,0,0,0,6.0,578.9646830139126,21.0,0,0,189,2015,2016,9,3
1.0,3,6,0,0,1,0,0,0,3.0,578.9646830139126,19.0,0,0,140,2015,2015,6,11
1.0,0,6,0,2,2,0,0,0,4.0,578.9646830139126,18.0,0,0,138,2016,2016,3,7
1.0,6,12,0,0,3,0,0,0,3.0,586.8941605661342,33.0,1,0,156,2016,2016,4,9
1.0,3,6,0,0,3,0,0,0,3.0,576.8552584655729,33.0,0,0,234,2015,2016,9,5
2.0,1,6,0,0,3,2,0,0,5.0,577.9374908338511,33.0,1,0,281,2015,2016,12,9
0.0,2,12,0,0,3,0,0,0,3.0,563.2266157322176,47.0,1,0,91,2016,2016,7,10
8.0,6,16,0,0,15,0,0,0,15.0,619.6558545510832,31.0,0,0,560,2015,2016,2,8
1.0,3,6,0,0,0,4,0,0,4.0,527.1730919051913,32.0,1,0,134,2016,2016,4,9
0.0,3,6,0,0,4,0,0,0,4.0,627.0548438959104,42.0,0,1,138,2015,2015,3,7
0.0,3,6,0,0,2,0,0,0,2.0,612.3230903950008,24.0,0,0,62,2016,2016,4,6
1.0,6,12,0,0,0,7,0,0,5.0,588.1400371367411,28.0,0,0,177,2015,2016,8,2
0.0,2,12,0,0,2,0,0,0,2.0,557.4756743719363,44.0,0,0,78,2016,2016,7,10
1.0,2,6,0,0,0,6,0,0,6.0,480.2978431344087,26.0,0,1,190,2016,2016,2,8
1.0,6,6,0,0,3,3,0,0,6.0,510.1313374085791,21.0,0,0,264,2015,2016,10,7
0.0,1,12,0,0,0,2,0,0,2.0,512.7945441397102,29.0,0,0,86,2015,2016,12,3
3.0,3,6,0,0,8,0,0,0,7.0,646.2644031541276,54.0,0,0,251,2015,2016,5,1
0.0,6,26,0,1,6,0,0,0,5.0,542.8783606481526,35.0,0,0,159,2015,2015,5,10
0.0,0,6,0,3,0,0,0,0,2.0,578.9646830139126,21.0,0,0,77,2015,2015,6,8
0.0,6,6,0,0,1,0,0,0,4.0,532.0544183831076,40.0,0,1,152,2016,2016,1,6
1.0,5,6,0,0,8,0,0,0,8.0,522.7789141504013,33.0,0,0,278,2015,2016,7,4
1.0,6,6,0,0,9,0,0,0,8.0,612.2197381784796,38.0,0,0,261,2015,2016,10,7
2.0,0,6,0,0,9,0,0,0,9.0,572.6966468517686,27.0,0,0,360,2015,2016,11,11
0.0,2,12,0,0,2,0,0,0,2.0,538.0136648837178,41.0,0,0,84,2015,2016,11,2
1.0,3,25,0,0,6,0,0,0,6.0,586.705685488566,30.0,1,0,217,2015,2015,5,12
1.0,6,6,0,0,4,0,0,0,4.0,611.1168235858707,42.0,0,0,139,2015,2016,9,1
1.0,6,17,0,1,0,2,0,0,3.0,554.4673309415973,23.0,0,0,94,2015,2015,8,11
1.0,6,6,0,0,7,0,0,0,8.0,601.9791121973982,23.0,0,0,359,2015,2016,8,8
0.0,5,6,0,0,4,0,0,0,3.0,630.3087514339594,50.0,0,0,111,2015,2016,10,2
1.0,4,6,0,0,2,0,0,0,3.0,553.3916599830255,39.0,0,0,237,2016,2016,3,11
2.0,0,6,0,0,5,0,0,0,7.0,634.3876080519926,48.0,0,0,291,2015,2016,4,2
0.0,3,6,0,0,4,0,0,0,4.0,578.9646830139126,41.0,1,0,128,2015,2015,7,11
0.0,3,6,0,0,3,0,0,0,3.0,578.9646830139126,19.0,0,0,107,2015,2015,7,10
1.0,6,6,0,0,2,0,0,0,3.0,615.275435199675,38.0,0,0,254,2015,2016,12,9
1.0,3,12,0,0,7,0,0,0,7.0,572.6966468517686,26.0,0,0,217,2015,2016,9,4
1.0,3,6,0,0,4,0,0,0,6.0,551.2216456187426,40.0,0,0,369,2015,2016,9,9
3.0,3,12,0,0,7,0,0,0,7.0,578.9646830139126,27.0,0,0,234,2015,2016,9,5
0.0,2,12,0,0,1,0,0,0,2.0,585.2885790023809,33.0,0,0,80,2016,2016,5,8
1.0,0,6,0,0,2,0,0,0,3.0,588.5313149452869,24.0,0,0,403,2015,2016,10,11
3.0,3,26,0,0,14,0,0,0,14.0,597.9002555793649,54.0,0,0,507,2015,2016,4,9
1.0,2,12,0,0,0,4,0,0,4.0,533.4821750417022,39.0,1,0,278,2016,2016,1,10
1.0,3,6,0,0,5,0,0,0,5.0,645.0474713039266,48.0,1,0,183,2015,2016,10,4
3.0,4,6,0,0,9,1,0,0,7.0,516.0727466801483,27.0,0,1,249,2015,2016,12,8
2.0,0,6,0,2,0,0,5,0,6.0,611.1168235858707,37.0,0,0,335,2015,2016,6,5
1.0,4,6,0,0,3,0,0,0,3.0,560.4329145276952,57.0,0,0,105,2016,2016,4,7
1.0,2,12,0,0,5,0,0,0,4.0,575.3420005899792,46.0,0,0,140,2016,2016,4,8
0.0,2,6,0,0,1,0,0,0,1.0,615.275435199675,35.0,0,0,51,2016,2016,10,12
0.0,6,6,0,0,2,0,0,0,2.0,526.3168170534681,38.0,0,0,78,2016,2016,7,9
1.0,3,6,0,0,6,0,0,0,6.0,578.9646830139126,20.0,0,1,206,2016,2016,3,10
8.0,3,6,0,8,4,0,0,0,12.0,627.0548438959104,35.0,0,0,373,2015,2016,8,8
4.0,3,17,0,8,2,2,0,0,8.0,653.280525761654,32.0,0,0,293,2015,2016,11,9
0.0,4,12,0,4,0,0,0,0,1.0,636.4370701143151,65.0,0,0,54,2015,2015,11,12
3.0,3,6,0,0,13,0,0,0,12.0,561.7860374356092,32.0,0,0,390,2015,2016,10,11
0.0,6,6,0,0,2,0,0,0,2.0,594.9550259487797,62.0,0,0,64,2016,2016,7,9
0.0,1,12,0,1,0,0,0,0,1.0,520.1858520394253,28.0,1,1,46,2016,2016,1,3
1.0,1,6,0,0,9,0,0,0,7.0,612.2197381784796,32.0,0,0,432,2015,2016,9,11
1.0,3,38,0,0,3,0,0,0,3.0,653.280525761654,24.0,0,0,406,2015,2016,10,11
0.0,3,6,0,0,1,0,0,0,1.0,492.71140864028814,39.0,1,0,51,2016,2016,4,6
0.0,6,26,0,0,2,0,0,0,2.0,585.9929698540457,42.0,0,0,76,2016,2016,2,4
0.0,6,12,0,0,0,2,0,0,2.0,643.4143798412495,30.0,0,0,69,2016,2016,4,7
1.0,4,6,0,0,9,0,0,0,8.0,529.058794807766,51.0,0,1,265,2015,2016,11,8
2.0,3,6,0,0,6,0,0,0,9.0,651.2721758317459,52.0,0,0,384,2015,2016,8,9
5.0,1,6,0,9,8,0,0,0,15.0,599.2333337502625,31.0,0,0,483,2015,2016,5,8
0.0,0,6,0,3,3,0,0,0,1.0,601.9791121973982,44.0,0,0,53,2016,2016,3,5
0.0,3,6,0,0,2,0,0,0,2.0,578.9646830139126,31.0,0,1,89,2016,2016,9,12
0.0,7,6,0,0,7,0,0,0,4.0,495.3246363509498,20.0,1,0,131,2015,2016,11,3
1.0,4,12,0,0,6,0,0,0,6.0,643.8731864869187,60.0,0,0,273,2015,2015,3,12
3.0,3,6,0,0,8,0,0,0,7.0,640.9281976341432,51.0,0,0,228,2016,2016,4,11
0.0,3,16,0,0,0,5,0,0,5.0,517.8026289496404,31.0,0,0,170,2015,2015,3,8
